TESS_ID,GAIA_ID,2MASS_ID,TWOMASS_ID,Rotation_Period[days],Mass[M_sun],Total_Obs_Time[days],Sector_Obs_Time[days],Equivalent_Duration[s],FFD_alpha,FFD_alpha_error,FFD_beta,FFD_beta_error,log10_Flare_Energy[erg],log10_Flare_Energy_error[erg],log10_Flare_Rate[day^-1],log10_Flare_Rate_error[day^-1],log10_Flare_Rate_nuv,log10_Flare_Rate_nuv_error,log10_Flare_Rate_fuv,log10_Flare_Rate_fuv_error,log10_Flare_Rate_xuv,log10_Flare_Rate_xuv_error,Start_Time,End_Time,Flux_error[W/m^2],Flux_Median[W/m^2],TESS_Luminosity[erg/s],Number of Flares,TESS_Sector,TESS_Cadence
TIC 234307350,Gaia DR3 4644816026055524480,,2MASS J02192429-7137204,1.5059,0.113027,49.05,98.58611111111112,262.63076578390326,-0.6039199326539406,0.03860378131519688,18.485615434749633,1.2677321675856703,32.94122436138195,0.032046860439593663,-1.0885790203880048,0.21714724095162588,-0.9022912772990971,0.025505190787965166,-0.7848770243365739,0.024495435799681893,-0.9076766532073646,0.024495435799681893,1349.4602,1372.085,0.05217785,-0.0002869364975,0.0008751755270286,4,1.0,120.0
TIC 237091400,1.272178319624019e+18,2MASS 15242475+2925318,2MASS 15242475+2925318,0.6659,0.0970866,22.41805555555555,22.41805555555555,39.73007638223303,,,,,31.922647376586816,0.005714211543479464,-1.3505979410817024,0.43429448190325176,-0.5871699475187652,0.017567008963480343,0.09031114098351534,0.016065846439227312,0.09031114098351534,0.016065846439227312,1960.3536,1960.3661,0.009303728,3.0016547e-05,0.0005542993635971,1,24.0,120.0
TIC 237103367,Gaia DR3 1647135080596978560,,16044278+7009251,,0.120181,23.520833333333332,23.520833333333332,88.33843478688178,,,,,32.757539866703276,0.018057571502544317,-1.3714527045493805,0.43429448190325176,-0.6080247109864433,0.024536166752956043,0.06945637751583722,0.02348478436806903,0.06945637751583722,0.02348478436806903,2580.957,2580.9668,0.02940086,-0.0009048901,0.0017045375388295,1,47.0,120.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,24.756976247958182,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.968770186192998,0.008576364074566929,-1.4053123609008007,0.4342944819032518,-0.4397165776516566,0.017603403786274948,-0.3921237486288125,0.01610563388223119,-0.5302323449351758,0.01610563388223119,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,5.064641391487507,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.279621286193,0.00857636407456693,-1.1042823652368194,0.3070925731856877,0.028359114528365814,0.017603403786274948,0.07595194355120993,0.016105633882231192,-0.06215665275515336,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,13.591149823794806,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.708328786193,0.00857636407456693,-0.9281911061811382,0.2507400360344115,-0.26282260223163834,0.017603403786274948,-0.21522977320879422,0.016105633882231192,-0.3533383695151575,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,4.386965610739765,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.217236816192997,0.00857636407456693,-0.8032523695728383,0.2171472409516259,0.0707311679068624,0.017603403786274948,0.11832399692970652,0.016105633882231192,-0.019784599376656775,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,13.051463104631209,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.690731786193,0.008576364074566932,-0.7063423565647818,0.19422239675774466,-0.2508705727713988,0.017603403786274948,-0.20327774374855467,0.016105633882231192,-0.34138634005491797,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,25.41573069145652,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.980175186192998,0.00857636407456693,-0.6271611105171571,0.17729997979489162,-0.44746294896461125,0.017603403786274948,-0.39987011994176713,0.016105633882231192,-0.5379787162481304,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,8.205919080031398,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,31.489199816192997,0.00857636407456693,-0.5602143208865438,0.16414788498337793,-0.11398837452055022,0.017603403786274948,-0.0663955454977061,0.016105633882231192,-0.2045041418040694,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,121.60731509006068,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,32.660032286193,0.00857636407456693,-0.502222373908857,0.15354628659284386,-0.9092275729319482,0.017603403786274948,-0.8616347439091041,0.016105633882231192,-0.9997433402154674,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 23997017,6.235533167875991e+18,2MASS 15524460-2623134,2MASS 15524460-2623134,,0.109804,25.42800925925926,228.85208333333333,30.199698000652486,-0.6792083571199528,0.06488970674521331,20.799882167026595,2.0625855960356443,32.055075186193,0.00857636407456693,-0.4510698514614758,0.14476482730108392,-0.4983356549128978,0.017603403786274948,-0.45074282589005366,0.016105633882231192,-0.588851422196417,0.016105633882231192,2334.6255,2353.5405,0.013963809,-0.00016227862,0.0009892111196202,9,38.0,20.0
TIC 24186139,Gaia DR3 2472746473424383488,,2MASS J00575326-1028004,0.808,0.118846,17.95277777777778,17.95277777777778,30.759402849832046,,,,,32.263949328546225,0.007742664243401253,-1.2541316551553856,0.4342944819032518,-0.4907036615924484,0.0183274777300481,0.18677742690983212,0.01689402432315176,0.18677742690983212,0.01689402432315176,1387.1123,1387.1179,0.012606401,-0.00015612072,0.0015710421315707,1,3.0,120.0
TIC 242346031,2.8339198597118495e+18,2MASS 22354905+1840298,2MASS 22354905+1840298,,0.103136,23.728474030671297,23.728474030671297,153.79570243560173,,,,,32.59903379724847,0.03133257355551125,-1.3752698097989575,0.43429448190325176,-0.6118418162360203,0.03546375270569779,0.0656392722662602,0.034744630863728025,0.0656392722662602,0.034744630863728025,2839.6038,2839.6072,0.051014867,-0.00023921538,0.000679682363033,1,56.0,20.0
TIC 242960146,3.961203669460915e+16,2MASS 03552014+1439297,2MASS 03552014+1439297,,0.0897509,21.75555419921875,21.75555419921875,1945.3121530918565,,,,,33.34151050519654,0.05619674323194542,-1.3375701509519695,0.4342944819032518,-0.5741421573890323,0.058600525084990224,0.10333893111324821,0.05816814556200329,0.10333893111324821,0.05816814556200329,2519.8909,2519.9033,0.09149805,-0.002830732,0.0002969871157063,1,44.0,120.0
TIC 245907894,Gaia DR3 3309978501567767808,,2MASS J04382771+1600109,0.1909,0.11849,22.28611111111111,22.28611111111111,137.46388064354727,,,,,32.82856094624325,0.027609272644881624,-1.3480342914352077,0.43429448190325176,-0.5846062978722705,0.0322214140958893,0.09287479063001003,0.03142819027918419,0.09287479063001003,0.03142819027918419,2514.6775,2514.6846,0.044952687,4.2768897e-05,0.0012899971464833,1,44.0,120.0
TIC 24721262,Gaia DR3 3015147757114999808,,2MASS J05252276-0727414,0.302,0.106193,59.318058268229166,79.33194715711807,134.88122450645758,-0.40952663064059447,0.05177445168335361,12.069498914481796,1.7174482893283027,32.697792971962244,0.04822332205410232,-1.7731869262876427,0.43429448190325176,-0.7322859544882118,0.025806202909873427,-0.434594092488521,0.024808702636603022,-0.5178662541381152,0.024808702636603022,1479.6602,4026.2268,0.07851593666666667,-0.0015999027,0.0009728768635383,3,6.0,120.0
TIC 24721262,Gaia DR3 3015147757114999808,,2MASS J05252276-0727414,0.302,0.106193,59.318058268229166,79.33194715711807,1797.8791668350684,-0.40952663064059447,0.05177445168335361,12.069498914481796,1.7174482893283027,33.82260197196224,0.04822332205410232,-1.4721569306236617,0.3070925731856877,-1.1929251943724277,0.025806202909873427,-0.8952333323727371,0.024808702636603022,-0.9785054940223312,0.024808702636603022,1479.6602,4026.2268,0.07851593666666667,-0.0015999027,0.0009728768635383,3,6.0,120.0
TIC 24721262,Gaia DR3 3015147757114999808,,2MASS J05252276-0727414,0.302,0.106193,59.318058268229166,79.33194715711807,261.0136380720828,-0.40952663064059447,0.05177445168335361,12.069498914481796,1.7174482893283027,32.98450467196224,0.04822332205410232,-1.2960656715679804,0.2507400360344115,-0.8497020309544482,0.025806202909873427,-0.5520101689547574,0.024808702636603022,-0.6352823306043516,0.024808702636603022,1479.6602,4026.2268,0.07851593666666667,-0.0015999027,0.0009728768635383,3,98.0,120.0
TIC 25683499,Gaia DR3 1992558787456840832,,23294720+5325422,,0.106237,23.90972222222222,23.90972222222222,511.55814044235956,,,,,33.432498271605276,0.08676674021042596,-1.378574530609424,0.4342944819032518,-0.6151465370464867,0.08834259899449934,0.06233455145579381,0.08805638202304673,0.06233455145579381,0.08805638202304673,1963.4321,1963.4376,0.14127131,-0.00027351212,0.0013925784652527,1,24.0,120.0
TIC 257870150,3.5227046884571776e+16,2MASS 02530084+1652532,2MASS 02530084+1652532,96.2,0.0945512,20.179166666666667,40.358333333333334,17.313393507359336,-9.358377576452233,0.0,295.269895147359,0.0,31.69083486446864,0.001042103476732516,-1.3049032273349335,0.4342944819032518,-4.531286936366746,0.019262836068042636,-12.532633340768598,0.01790442602459287,-14.435543364239493,0.01790442602459287,2479.4338,2494.0654,0.0016967253,-3.8100832e-05,0.0007458801815359,2,43.0,120.0
TIC 257870150,3.5227046884571776e+16,2MASS 02530084+1652532,2MASS 02530084+1652532,96.2,0.0945512,20.179166666666667,40.358333333333334,16.077380861254102,-9.358377576452233,0.0,295.269895147359,0.0,31.65866796446864,0.0010421034767325158,-1.0038732316709522,0.3070925731856877,-4.230256940702793,0.019262836068042636,-12.231603345104645,0.01790442602459287,-14.13451336857554,0.01790442602459287,2479.4338,2494.0654,0.0016967253,-3.8100832e-05,0.0007458801815359,2,43.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,2553.9382939135826,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,33.99879003105174,0.03167206685190861,-2.1766538688083372,0.4342944819032518,-1.6845376637628653,0.028038107516553487,-1.6684336806728095,0.027122814953386518,-1.8134464861712591,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,24.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,231.70830486144803,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,32.95652123105174,0.03167206685190861,-1.8756238731443562,0.3070925731856877,-0.9412303571473984,0.028038107516553487,-0.9251263740573425,0.027122814953386518,-1.0701391795557922,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,24.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,960.2112722606231,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,33.57394643105174,0.031672066851908605,-1.6995326140886748,0.2507400360344114,-1.3815550243047716,0.028038107516553484,-1.3654510412147158,0.027122814953386514,-1.5104638467131655,0.027122814953386514,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,54.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,633.5409624122236,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,33.39335433105174,0.03167206685190861,-1.574593877480375,0.2171472409516259,-1.252763461660828,0.028038107516553487,-1.2366594785707723,0.027122814953386518,-1.381672284069222,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,54.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,600.4666615674385,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,33.37006853105174,0.03167206685190861,-1.4776838644723185,0.19422239675774464,-1.2361568959837341,0.028038107516553487,-1.2200529128936783,0.027122814953386518,-1.365065718392128,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,16.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,165.39005819040813,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,32.81008903105174,0.03167206685190861,-1.3985026184246936,0.1772999797948916,-0.8368003634799536,0.028038107516553487,-0.8206963803898977,0.027122814953386518,-0.9657091858883473,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,48.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,254.86212507956344,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,32.99788493105174,0.03167206685190861,-1.3315558287940805,0.16414788498337796,-0.9707294081011014,0.028038107516553487,-0.9546254250110455,0.027122814953386518,-1.0996382305094952,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,49.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,155.7660116346516,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,32.78405233105174,0.03167206685190861,-1.2735638818163937,0.15354628659284386,-0.8182319583332657,0.028038107516553487,-0.8021279752432098,0.027122814953386518,-0.9471407807416594,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,55.0,120.0
TIC 259006251,Gaia DR3 2261790805266856320,,2MASS J19204078+7003350,0.6012,0.10604,150.19444444444443,200.04861111111111,134.89958076727987,-0.713162772036795,0.04449955810214302,22.102752531826244,1.4765389089677365,32.72159023105174,0.03167206685190861,-1.2224113593690125,0.14476482730108392,-0.773686313950028,0.028038107516553487,-0.7575823308599721,0.027122814953386518,-0.9025951363584217,0.027122814953386518,1740.3767,2821.8997,0.051567620999999994,0.0004260175811111111,0.0010275336056132,9,40.0,120.0
TIC 26116739,Gaia DR3 6336905219373132416,,14462327-0555591,0.09792,0.12043,9.254166666666666,9.254166666666666,198.418837110669,,,,,33.011048352947334,0.016480885143776578,-0.966337316836868,0.43429448190325176,-0.20290932327393074,0.02340015310808287,0.47457176522834976,0.022295263698094144,0.47457176522834976,0.022295263698094144,2716.9868,2717.0146,0.026833741,0.0004406167,0.0013604477174648,1,51.0,120.0
TIC 265526323,6.401461910728173e+18,2MASS 21280481-6510497,2MASS 21280481-6510497,,0.108608,18.2375,18.2375,127.11154574264158,,,,,32.69575231064194,0.010312994072412115,-1.260965304901508,0.4342944819032518,-0.4975373113385707,0.019552632485089372,0.1799437771637098,0.018215846260407623,0.1799437771637098,0.018215846260407623,3126.9111,3126.9236,0.016791344,1.592935e-05,0.0010275044561396,1,67.0,120.0
TIC 266350434,Gaia DR3 191602992202864640,,05515971+4018023,,0.116515,22.594444444444445,67.78333333333333,266.7004202347979,-0.3800643704071421,0.018655254696092676,11.538301746049898,0.6201552574765281,33.165071766734115,0.028031852293694964,-1.3540016673012816,0.4342944819032518,-0.46516744099202045,0.019734572513294003,-0.14015269401271846,0.018411001335296606,-0.21743407041622165,0.018411001335296606,1824.7426,1826.0801,0.04564072,-0.0008729609000000001,0.0014429938166774,3,19.0,120.0
TIC 266350434,Gaia DR3 191602992202864640,,05515971+4018023,,0.116515,22.594444444444445,67.78333333333333,1470.89374118879,-0.3800643704071421,0.018655254696092676,11.538301746049898,0.6201552574765281,33.906629366734116,0.028031852293694967,-1.0529716716373003,0.30709257318568767,-0.7470070633566529,0.019734572513294007,-0.4219923163773509,0.018411001335296606,-0.4992736927808541,0.018411001335296606,1824.7426,1826.0801,0.04564072,-0.0008729609000000001,0.0014429938166774,3,19.0,120.0
TIC 266350434,Gaia DR3 191602992202864640,,05515971+4018023,,0.116515,22.594444444444445,67.78333333333333,80.52588379014887,-0.3800643704071421,0.018655254696092676,11.538301746049898,0.6201552574765281,32.64498356673412,0.028031852293694967,-0.8768804125816191,0.2507400360344114,-0.267500446702838,0.019734572513294007,0.05751430027646398,0.018411001335296606,-0.019767076127039207,0.018411001335296606,1824.7426,1826.0801,0.04564072,-0.0008729609000000001,0.0014429938166774,3,19.0,120.0
TIC 267362704,Gaia DR3 4685526303073876608,,2MASS J00343347-7435495,0.1206,0.119853,44.53055691189236,86.9777818467882,142.14844068327992,-0.7606141416263255,0.41243106693876236,23.703442422555906,13.560027725687398,33.00510636798886,0.01451313144059295,-1.6486581265763014,0.4342944819032518,-0.9615572971610092,0.019945043226620263,-0.9894590455778567,0.018636425816062077,-1.144120498620357,0.018636425816062077,2056.505,2082.6533,0.023629896499999997,-0.0001587071085,0.0018731849998722,4,27.0,120.0
TIC 267362704,Gaia DR3 4685526303073876608,,2MASS J00343347-7435495,0.1206,0.119853,44.53055691189236,86.9777818467882,169.03264994243696,-0.7606141416263255,0.41243106693876236,23.703442422555906,13.560027725687398,33.08033486798886,0.01451313144059295,-1.3476281309123201,0.3070925731856877,-1.0187771581143479,0.019945043226620263,-1.0466789065311954,0.018636425816062077,-1.2013403595736958,0.018636425816062077,2056.505,2082.6533,0.023629896499999997,-0.0001587071085,0.0018731849998722,4,28.0,120.0
TIC 267362704,Gaia DR3 4685526303073876608,,2MASS J00343347-7435495,0.1206,0.119853,44.53055691189236,86.9777818467882,124.40516168282542,-0.7606141416263255,0.41243106693876236,23.703442422555906,13.560027725687398,32.947202667988854,0.014513131440592951,-1.171536871856639,0.2507400360344114,-0.9175149240885198,0.019945043226620267,-0.9454166725053672,0.01863642581606208,-1.1000781255478675,0.01863642581606208,2056.505,2082.6533,0.023629896499999997,-0.0001587071085,0.0018731849998722,4,28.0,120.0
TIC 267362704,Gaia DR3 4685526303073876608,,2MASS J00343347-7435495,0.1206,0.119853,44.53055691189236,86.9777818467882,42.14654706234649,-0.7606141416263255,0.41243106693876236,23.703442422555906,13.560027725687398,32.47712626798886,0.01451313144059295,-1.0465981352483391,0.2171472409516259,-0.5599681666037292,0.019945043226620263,-0.5878699150205766,0.018636425816062077,-0.742531368063077,0.018636425816062077,2056.505,2082.6533,0.023629896499999997,-0.0001587071085,0.0018731849998722,4,28.0,120.0
TIC 268149801,1.5098236404085747e+17,2MASS 04294723+2529188,2MASS 04294723+2529188,,0.0960961,42.329166666666666,42.329166666666666,752.6616704428947,-0.34788366318969505,0.0,10.20132179945386,0.0,33.13444332715648,0.07946966790490229,-1.626639718612666,0.4342944819032518,-0.71049700083069,0.03225306062434956,-0.35563831944521107,0.03146063472855883,-0.42637614812089675,0.03146063472855883,2495.9526,3230.9417,0.12939041,-0.0029840908,0.0004764967365156,2,70.0,120.0
TIC 268149801,1.5098236404085747e+17,2MASS 04294723+2529188,2MASS 04294723+2529188,,0.0960961,42.329166666666666,42.329166666666666,5519.729560947964,-0.34788366318969505,0.0,10.20132179945386,0.0,33.999761327156484,0.07946966790490229,-1.3256097229486847,0.3070925731856877,-1.0115269964946711,0.03225306062434956,-0.6566683151091923,0.03146063472855883,-0.727406143784878,0.03146063472855883,2495.9526,3230.9417,0.12939041,-0.0029840908,0.0004764967365156,2,43.0,120.0
TIC 270218775,2.3935638722392607e+18,2MASS 23272645-1741329,2MASS 23272645-1741329,9.5253673879,0.0988794,20.586111111111112,20.586111111111112,350.9520632690013,,,,,33.036423992945736,0.008107260515101107,-1.3135743124994794,0.43429448190325176,-0.5501463189365422,0.01848446005213791,0.1273347695657383,0.01706419881813724,0.1273347695657383,0.01706419881813724,2105.515,2105.5676,0.013200027,6.844412e-06,0.0008154410986431,1,29.0,120.0
TIC 270470901,5.765064894108908e+17,2MASS 09020690+0033195,2MASS 09020690+0033195,,0.09991,40.923611111111114,64.31944444444444,1619.2514700361226,-0.3280141594182184,0.09507185817563125,9.467440393367962,3.136564857137843,33.633088888689635,0.013453833113665594,-1.6119739489998994,0.43429448190325176,-0.9411051835276961,0.017187861440244406,-0.5678198043312457,0.015650373758312443,-0.6345174158240643,0.015650373758312443,1524.7748,2252.8342,0.021905175,-0.0003940092466666667,0.0006982179218268,3,8.0,120.0
TIC 270470901,5.765064894108908e+17,2MASS 09020690+0033195,2MASS 09020690+0033195,,0.09991,40.923611111111114,64.31944444444444,64.3673456101546,-0.3280141594182184,0.09507185817563125,9.467440393367962,3.136564857137843,32.23244018868963,0.013453833113665593,-1.3109439533359184,0.3070925731856877,-0.481672577556974,0.017187861440244406,-0.10838719836052357,0.015650373758312443,-0.17508480985334218,0.015650373758312443,1524.7748,2252.8342,0.021905175,-0.0003940092466666667,0.0006982179218268,3,34.0,120.0
TIC 270470901,5.765064894108908e+17,2MASS 09020690+0033195,2MASS 09020690+0033195,,0.09991,40.923611111111114,64.31944444444444,467.8631063843406,-0.3280141594182184,0.09507185817563125,9.467440393367962,3.136564857137843,33.09389338868963,0.013453833113665594,-1.134852694280237,0.2507400360344114,-0.764241424833109,0.017187861440244406,-0.39095604563665853,0.015650373758312443,-0.45765365712947714,0.015650373758312443,1524.7748,2252.8342,0.021905175,-0.0003940092466666667,0.0006982179218268,3,34.0,120.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,15.064284185942096,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.91340961640692,0.006126122827797006,-2.2492085652516516,0.4342944819032518,-0.5883121732731716,0.017016356494602956,-0.4692815747514243,0.015461824156200019,-0.591726805500056,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,13.0,120.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,35.448168384738324,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,32.28505491640692,0.006126122827797006,-1.9481785695876705,0.3070925731856877,-0.8121084353599223,0.017016356494602956,-0.6930778368381749,0.015461824156200019,-0.8155230675868066,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,13.0,120.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,4.748980649701449,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.412061516406922,0.006126122827797006,-1.7720873105319894,0.2507400360344115,-0.28641186460710844,0.017016356494602956,-0.16738126608536108,0.015461824156200019,-0.28982649683399275,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,28.0,20.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,2.8831547283024643,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.19532906640692,0.006126122827797004,-1.6471485739236893,0.2171472409516259,-0.1559005620750874,0.017016356494602956,-0.036869963553340046,0.015461824156200019,-0.15931519430197172,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,28.0,20.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,4.181925965106617,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.35683745640692,0.006126122827797006,-1.550238560915633,0.19422239675774466,-0.253157204302633,0.017016356494602956,-0.13412660578088564,0.015461824156200019,-0.2565718365295173,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,28.0,20.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,3.47868536421895,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.27687626640692,0.006126122827797006,-1.4710573148680082,0.17729997979489162,-0.20500641258265662,0.017016356494602956,-0.08597581406090926,0.015461824156200019,-0.20842104480954093,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,28.0,20.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,49.1039693491648,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,32.42657771640692,0.006126122827797006,-1.4041105252373949,0.16414788498337793,-0.897330214405828,0.017016356494602956,-0.7782996158840807,0.015461824156200019,-0.9007448466327124,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,28.0,20.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,2.941188776185772,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.20398401640692,0.006126122827797007,-1.3461185782597083,0.15354628659284386,-0.1611123741403745,0.017016356494602956,-0.04208177561862714,0.015461824156200019,-0.1645270063672588,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,28.0,20.0
TIC 273369281,6.381623044470173e+18,2MASS 22415937-7500329,2MASS 22415937-7500329,0.6485999999999996,0.11199799999999997,177.5041720920139,851.3481770833336,3.5144947589167836,-0.6021770276302374,0.028667856307601054,18.122511622399895,0.9134669643257555,31.28132401640692,0.006126122827797005,-1.2949660558123268,0.14476482730108392,-0.20768474545729776,0.017016356494602956,-0.0886541469355504,0.015461824156200019,-0.21109937768418208,0.015461824156200019,1328.8542,3906.2893,0.009974391051282054,-7.708112648205128e-05,0.0014311248398874003,39,94.0,20.0
